DATE        ,TIME            ,Steam Pressure Leaving Plant,Steam Flow Leaving the Plant,USU.Outside_Air_Temp ,USU.Facilities_Steam_Pressure 
2/24/2024,8:00:00 AM,90.01,45799.17,25.16,74.10
2/24/2024,7:00:00 AM,89.60,44917.94,26.00,73.68
2/24/2024,6:00:00 AM,90.19,42049.47,26.00,74.50
2/24/2024,5:00:00 AM,89.55,40281.84,26.74,74.11
2/24/2024,4:00:00 AM,89.94,38572.42,27.39,74.61
2/24/2024,3:00:00 AM,90.15,37329.65,28.21,74.70
2/24/2024,2:00:00 AM,89.70,38171.10,29.00,72.20
2/24/2024,1:00:00 AM,90.05,35000.74,28.69,72.58
2/24/2024,12:00:00 AM,90.06,35417.97,29.00,72.13
2/23/2024,11:00:00 PM,89.84,35756.08,30.08,71.42
2/23/2024,10:00:00 PM,90.30,38306.65,31.12,71.47
2/23/2024,9:00:00 PM,90.00,37132.69,31.63,71.31
2/23/2024,8:00:00 PM,90.10,37944.03,31.72,70.99
2/23/2024,7:00:00 PM,89.75,37234.26,32.34,70.73
2/23/2024,6:00:00 PM,89.93,36696.13,33.88,70.98
2/23/2024,5:00:00 PM,90.24,34558.80,33.39,71.77
2/23/2024,4:00:00 PM,90.13,35226.93,33.82,71.14
2/23/2024,3:00:00 PM,89.55,36854.05,34.46,71.06
2/23/2024,2:00:00 PM,90.32,35359.28,33.53,72.10
2/23/2024,1:00:00 PM,89.77,39587.49,37.68,71.43
2/23/2024,12:00:00 PM,90.29,39596.97,34.50,71.38
2/23/2024,11:00:00 AM,90.50,41975.24,30.00,70.73
2/23/2024,10:00:00 AM,90.31,48205.66,25.30,69.76
2/23/2024,9:00:00 AM,89.90,49465.41,25.00,69.36
2/23/2024,8:00:00 AM,90.21,54213.15,25.94,69.41
2/23/2024,7:00:00 AM,89.70,52069.76,26.61,69.37
2/23/2024,6:00:00 AM,89.76,44981.97,28.04,70.81
2/23/2024,5:00:00 AM,89.28,41076.74,27.22,70.42
2/23/2024,4:00:00 AM,90.07,36427.57,28.00,71.71
2/23/2024,3:00:00 AM,89.99,36772.67,29.27,71.81
2/23/2024,2:00:00 AM,89.88,37422.65,29.33,71.27
2/23/2024,1:00:00 AM,89.87,35008.44,31.00,71.38
2/23/2024,12:00:00 AM,90.13,35197.91,31.00,71.79
2/22/2024,11:00:00 PM,90.20,35854.05,31.28,71.77
2/22/2024,10:00:00 PM,90.18,38271.38,32.00,71.80
2/22/2024,9:00:00 PM,89.77,37611.38,32.71,71.53
2/22/2024,8:00:00 PM,90.20,37611.77,33.35,72.00
2/22/2024,7:00:00 PM,89.97,38231.88,34.23,71.50
2/22/2024,6:00:00 PM,90.02,36753.91,35.00,71.05
2/22/2024,5:00:00 PM,89.53,36967.34,35.33,70.59
2/22/2024,4:00:00 PM,90.68,35458.22,36.69,70.83
2/22/2024,3:00:00 PM,89.06,36026.75,36.78,69.93
2/22/2024,2:00:00 PM,90.06,33968.24,37.13,71.71
2/22/2024,1:00:00 PM,90.22,35647.42,37.02,73.57
2/22/2024,12:00:00 PM,90.40,34976.03,34.70,73.67
2/22/2024,11:00:00 AM,90.02,39740.78,33.19,72.92
2/22/2024,10:00:00 AM,90.48,41442.05,31.37,73.49
2/22/2024,9:00:00 AM,89.95,46592.66,30.43,72.68
2/22/2024,8:00:00 AM,90.45,47917.30,30.00,73.10
2/22/2024,7:00:00 AM,89.29,48057.62,30.76,72.08
2/22/2024,6:00:00 AM,90.02,41644.51,31.00,73.68
2/22/2024,5:00:00 AM,89.71,38460.25,31.00,73.92
2/22/2024,4:00:00 AM,89.74,35345.05,31.00,74.24
2/22/2024,3:00:00 AM,89.93,34739.38,31.00,74.48
2/22/2024,2:00:00 AM,90.13,34490.92,31.00,74.65
2/22/2024,1:00:00 AM,89.85,34609.57,31.00,74.38
2/22/2024,12:00:00 AM,90.29,35165.79,31.00,74.50
2/21/2024,11:00:00 PM,89.83,36463.08,31.00,73.87
2/21/2024,10:00:00 PM,90.50,38638.71,n/a                  ,74.34
2/21/2024,9:00:00 PM,89.83,39660.18,n/a                  ,73.77
2/21/2024,8:00:00 PM,90.43,40598.15,n/a                  ,73.74
2/21/2024,7:00:00 PM,90.03,40982.37,n/a                  ,73.38
2/21/2024,6:00:00 PM,89.81,42359.65,32.00,72.79
2/21/2024,5:00:00 PM,89.83,40682.37,31.97,72.55
2/21/2024,4:00:00 PM,89.96,39499.26,31.00,72.96
2/21/2024,3:00:00 PM,90.09,38852.52,30.85,73.07
2/21/2024,2:00:00 PM,89.92,40551.10,30.00,72.99
2/21/2024,1:00:00 PM,90.09,41074.76,29.30,73.28
2/21/2024,12:00:00 PM,90.20,45825.74,29.00,73.04
2/21/2024,11:00:00 AM,90.49,46373.80,29.17,73.29
2/21/2024,10:00:00 AM,89.92,47519.67,29.90,72.74
2/21/2024,9:00:00 AM,90.15,47943.37,29.00,72.84
2/21/2024,8:00:00 AM,89.49,50529.19,29.08,72.04
2/21/2024,7:00:00 AM,90.39,49147.79,30.00,73.02
2/21/2024,6:00:00 AM,89.63,45669.01,30.00,72.98
2/21/2024,5:00:00 AM,89.36,41286.49,30.00,73.16
2/21/2024,4:00:00 AM,90.13,37414.30,30.85,74.01
2/21/2024,3:00:00 AM,89.57,35678.63,32.32,73.28
2/21/2024,2:00:00 AM,89.92,33090.51,33.00,74.11
2/21/2024,1:00:00 AM,90.07,32236.69,33.00,74.09
2/21/2024,12:00:00 AM,90.03,33073.70,33.00,73.79
2/20/2024,11:00:00 PM,89.99,34484.85,33.63,73.50
2/20/2024,10:00:00 PM,90.69,36456.00,34.00,73.93
2/20/2024,9:00:00 PM,89.77,38254.63,34.00,73.13
2/20/2024,8:00:00 PM,90.01,37851.74,34.76,73.21
2/20/2024,7:00:00 PM,90.35,39484.87,35.49,73.14
2/20/2024,6:00:00 PM,89.61,38969.89,36.00,72.25
2/20/2024,5:00:00 PM,89.82,38529.25,37.96,72.37
2/20/2024,4:00:00 PM,90.16,35073.56,38.18,73.39
2/20/2024,3:00:00 PM,90.50,38217.95,37.00,72.58
2/20/2024,2:00:00 PM,89.12,37540.90,38.22,72.03
2/20/2024,1:00:00 PM,90.59,36323.37,40.73,73.67
2/20/2024,12:00:00 PM,89.90,37335.28,38.54,73.31
2/20/2024,11:00:00 AM,90.35,41242.84,35.18,73.43
2/20/2024,10:00:00 AM,89.54,42559.39,34.00,72.54
2/20/2024,9:00:00 AM,91.18,42869.05,32.39,74.12
2/20/2024,8:00:00 AM,89.35,50429.17,32.37,71.81
2/20/2024,7:00:00 AM,90.13,46580.26,33.30,73.33
2/20/2024,6:00:00 AM,89.95,42671.65,33.00,73.81
2/20/2024,5:00:00 AM,89.26,38157.90,33.00,73.52
2/20/2024,4:00:00 AM,89.67,35321.17,33.00,74.13
2/20/2024,3:00:00 AM,89.95,34023.70,32.28,74.37
2/20/2024,2:00:00 AM,90.41,34046.43,32.98,75.04
2/20/2024,1:00:00 AM,89.69,34460.80,33.00,74.38
2/20/2024,12:00:00 AM,89.90,34769.83,33.58,74.49
2/19/2024,11:00:00 PM,90.28,35964.61,32.28,74.72
2/19/2024,10:00:00 PM,90.50,39774.05,31.00,74.64
2/19/2024,9:00:00 PM,89.93,43223.44,29.78,73.73
2/19/2024,8:00:00 PM,90.98,44609.10,29.00,74.53
2/19/2024,7:00:00 PM,89.36,48457.23,29.87,73.02
2/19/2024,6:00:00 PM,89.92,46693.31,30.83,73.68
2/19/2024,5:00:00 PM,90.26,45595.97,30.18,74.05
2/19/2024,4:00:00 PM,89.78,45832.71,31.13,73.55
2/19/2024,3:00:00 PM,89.72,44876.79,31.28,73.54
2/19/2024,2:00:00 PM,90.29,43757.52,31.64,74.53
2/19/2024,1:00:00 PM,90.43,45592.54,30.14,74.56
2/19/2024,12:00:00 PM,89.97,48718.59,27.39,73.63
2/19/2024,11:00:00 AM,90.05,50347.06,26.67,73.36
2/19/2024,10:00:00 AM,90.36,53176.06,24.30,73.10
2/19/2024,9:00:00 AM,90.06,57450.72,23.25,71.95
2/19/2024,8:00:00 AM,90.28,58574.16,22.54,72.25
2/19/2024,7:00:00 AM,89.50,58096.06,24.15,71.61
2/19/2024,6:00:00 AM,90.20,53197.74,24.01,73.38
2/19/2024,5:00:00 AM,88.93,47360.06,25.80,72.68
2/19/2024,4:00:00 AM,89.99,42747.00,26.13,74.03
2/19/2024,3:00:00 AM,89.96,41708.85,27.11,73.98
2/19/2024,2:00:00 AM,89.99,40608.89,28.00,74.23
2/19/2024,1:00:00 AM,89.62,39959.39,28.22,73.83
2/19/2024,12:00:00 AM,90.23,38652.80,30.07,74.72
2/18/2024,11:00:00 PM,89.68,38035.60,30.63,74.19
2/18/2024,10:00:00 PM,90.62,37562.20,30.31,75.04
2/18/2024,9:00:00 PM,89.50,37078.39,31.00,73.77
2/18/2024,8:00:00 PM,89.96,37396.58,31.00,74.33
2/18/2024,7:00:00 PM,89.98,37280.79,31.53,74.70
2/18/2024,6:00:00 PM,89.94,37790.20,32.81,74.87
2/18/2024,5:00:00 PM,90.25,36474.37,32.67,75.40
2/18/2024,4:00:00 PM,89.76,39665.92,31.51,74.61
2/18/2024,3:00:00 PM,90.90,40299.82,29.87,75.78
2/18/2024,2:00:00 PM,90.06,44109.13,28.51,74.79
2/18/2024,1:00:00 PM,89.91,46265.06,27.84,74.16
2/18/2024,12:00:00 PM,89.84,47402.51,27.60,73.86
2/18/2024,11:00:00 AM,90.10,45072.26,27.08,74.53
2/18/2024,10:00:00 AM,89.95,45260.83,26.82,74.63
2/18/2024,9:00:00 AM,89.61,44027.34,26.00,74.48
2/18/2024,8:00:00 AM,90.20,42663.38,26.00,75.14
2/18/2024,7:00:00 AM,89.77,44326.08,26.00,74.87
2/18/2024,6:00:00 AM,89.83,40231.93,26.56,75.27
2/18/2024,5:00:00 AM,90.18,39299.24,27.88,75.65
2/18/2024,4:00:00 AM,89.81,38440.49,27.04,75.27
2/18/2024,3:00:00 AM,90.06,38466.37,27.00,75.50
2/18/2024,2:00:00 AM,90.10,39896.71,27.00,75.43
2/18/2024,1:00:00 AM,89.97,38515.04,27.00,75.45
2/18/2024,12:00:00 AM,90.26,38905.00,27.16,75.51
2/17/2024,11:00:00 PM,89.69,40333.22,27.61,74.58
2/17/2024,10:00:00 PM,89.96,39130.44,28.00,75.02
2/17/2024,9:00:00 PM,90.24,38776.98,28.00,75.37
2/17/2024,8:00:00 PM,89.75,38968.87,28.00,74.54
2/17/2024,7:00:00 PM,90.39,39657.22,28.36,74.88
2/17/2024,6:00:00 PM,89.39,38502.60,30.55,74.30
2/17/2024,5:00:00 PM,89.95,36142.97,31.00,75.02
2/17/2024,4:00:00 PM,90.19,36284.44,30.23,75.67
2/17/2024,3:00:00 PM,90.25,37996.61,30.00,75.61
2/17/2024,2:00:00 PM,90.06,41273.67,30.61,75.50
2/17/2024,1:00:00 PM,90.03,42603.35,31.68,75.57
2/17/2024,12:00:00 PM,90.71,44896.58,31.53,75.93
2/17/2024,11:00:00 AM,89.83,47637.72,27.31,74.59
2/17/2024,10:00:00 AM,90.14,51278.99,21.94,73.89
2/17/2024,9:00:00 AM,90.61,55687.75,18.38,73.56
2/17/2024,8:00:00 AM,89.67,56923.64,17.41,72.34
2/17/2024,7:00:00 AM,90.13,52042.69,18.55,73.56
2/17/2024,6:00:00 AM,89.11,48141.92,19.03,72.74
2/17/2024,5:00:00 AM,90.00,45606.49,20.54,74.25
2/17/2024,4:00:00 AM,90.03,45628.40,21.13,74.21
2/17/2024,3:00:00 AM,90.09,45007.69,21.18,73.98
2/17/2024,2:00:00 AM,89.78,44581.99,21.98,73.42
2/17/2024,1:00:00 AM,89.68,41815.03,24.28,73.43
2/17/2024,12:00:00 AM,90.31,40332.90,26.00,74.07
2/16/2024,11:00:00 PM,90.03,42632.19,26.18,73.34
2/16/2024,10:00:00 PM,90.12,42670.41,27.34,73.26
2/16/2024,9:00:00 PM,89.78,42848.52,28.63,72.70
2/16/2024,8:00:00 PM,89.96,42240.94,29.60,73.00
2/16/2024,7:00:00 PM,90.30,43105.17,32.18,73.16
2/16/2024,6:00:00 PM,89.59,41877.00,33.64,72.06
2/16/2024,5:00:00 PM,89.80,38310.98,35.48,72.35
2/16/2024,4:00:00 PM,90.01,37052.59,36.18,73.05
2/16/2024,3:00:00 PM,90.03,39746.83,35.81,72.26
2/16/2024,2:00:00 PM,89.75,39502.80,34.74,71.89
2/16/2024,1:00:00 PM,91.40,43194.17,32.04,73.49
2/16/2024,12:00:00 PM,89.15,47651.74,34.25,71.28
2/16/2024,11:00:00 AM,90.39,43434.94,33.32,73.19
2/16/2024,10:00:00 AM,89.79,45800.95,33.98,72.29
2/16/2024,9:00:00 AM,90.04,44574.92,34.00,72.41
2/16/2024,8:00:00 AM,89.78,45834.32,34.00,72.15
2/16/2024,7:00:00 AM,89.98,44664.53,34.80,72.68
2/16/2024,6:00:00 AM,89.89,39486.68,33.79,73.68
2/16/2024,5:00:00 AM,89.58,36226.10,33.80,73.43
2/16/2024,4:00:00 AM,89.74,33254.05,34.08,74.11
2/16/2024,3:00:00 AM,89.93,32080.75,35.00,73.98
2/16/2024,2:00:00 AM,89.95,31646.31,35.00,74.13
2/16/2024,1:00:00 AM,90.19,31696.67,33.91,74.32
2/16/2024,12:00:00 AM,90.22,33151.01,33.00,74.05
2/15/2024,11:00:00 PM,89.80,36131.31,33.00,73.21
2/15/2024,10:00:00 PM,90.19,37444.15,33.00,73.70
2/15/2024,9:00:00 PM,90.24,38722.12,33.64,73.09
2/15/2024,8:00:00 PM,89.96,37139.87,33.62,72.95
2/15/2024,7:00:00 PM,90.27,41059.59,32.69,72.79
2/15/2024,6:00:00 PM,89.74,41118.17,33.00,71.85
2/15/2024,5:00:00 PM,90.53,39338.88,32.44,72.31
2/15/2024,4:00:00 PM,89.63,41309.13,36.15,71.33
2/15/2024,3:00:00 PM,89.90,35745.71,37.83,72.59
2/15/2024,2:00:00 PM,89.47,33432.99,37.34,72.06
2/15/2024,1:00:00 PM,90.39,38097.80,34.70,71.83
2/15/2024,12:00:00 PM,90.34,41567.65,32.38,71.26
2/15/2024,11:00:00 AM,90.29,46033.77,31.00,71.54
2/15/2024,10:00:00 AM,89.96,45846.25,32.65,71.04
2/15/2024,9:00:00 AM,90.08,44896.04,34.00,72.03
2/15/2024,8:00:00 AM,89.95,44602.33,34.00,71.88
2/15/2024,7:00:00 AM,90.03,44306.83,34.69,72.28
2/15/2024,6:00:00 AM,89.81,40504.09,35.00,72.82
2/15/2024,5:00:00 AM,89.28,36267.31,36.49,73.02
2/15/2024,4:00:00 AM,89.83,30906.92,35.64,73.87
2/15/2024,3:00:00 AM,89.98,32373.00,35.32,73.72
2/15/2024,2:00:00 AM,90.21,31233.80,36.00,73.98
2/15/2024,1:00:00 AM,89.85,31649.51,37.08,73.73
2/15/2024,12:00:00 AM,90.03,31615.78,37.94,74.06
2/14/2024,11:00:00 PM,90.09,32845.20,37.00,73.59
2/14/2024,10:00:00 PM,90.25,36230.58,37.00,73.73
2/14/2024,9:00:00 PM,89.97,36471.85,37.00,73.58
2/14/2024,8:00:00 PM,90.21,38312.06,38.08,73.51
2/14/2024,7:00:00 PM,89.68,36908.60,39.00,72.99
2/14/2024,6:00:00 PM,90.23,36536.02,39.97,73.19
2/14/2024,5:00:00 PM,89.56,34376.79,40.65,72.55
2/14/2024,4:00:00 PM,90.09,32646.27,41.00,72.90
2/14/2024,3:00:00 PM,89.83,33013.65,40.20,72.95
2/14/2024,2:00:00 PM,90.55,35186.16,39.46,74.00
2/14/2024,1:00:00 PM,89.55,36111.34,39.00,73.01
2/14/2024,12:00:00 PM,90.45,35970.24,39.23,74.14
2/14/2024,11:00:00 AM,89.76,38344.58,37.57,72.98
2/14/2024,10:00:00 AM,91.07,40625.28,33.60,74.03
2/14/2024,9:00:00 AM,89.84,45837.86,32.00,72.23
2/14/2024,8:00:00 AM,89.91,47051.21,32.00,72.18
2/14/2024,7:00:00 AM,89.69,46551.19,32.00,72.37
2/14/2024,6:00:00 AM,89.95,42262.35,32.42,73.38
2/14/2024,5:00:00 AM,89.45,36757.85,32.00,73.15
2/14/2024,4:00:00 AM,89.99,34045.31,32.00,74.12
2/14/2024,3:00:00 AM,89.74,33477.62,32.00,74.07
2/14/2024,2:00:00 AM,90.39,33794.70,32.32,74.79
2/14/2024,1:00:00 AM,90.09,33864.15,32.00,74.22
2/14/2024,12:00:00 AM,89.88,35231.90,32.28,73.83
2/13/2024,11:00:00 PM,90.19,36659.67,32.91,74.09
2/13/2024,10:00:00 PM,90.21,39258.01,32.00,73.51
2/13/2024,9:00:00 PM,90.00,39515.52,32.00,73.57
2/13/2024,8:00:00 PM,89.96,40138.33,33.11,73.25
2/13/2024,7:00:00 PM,90.34,40032.33,34.00,72.97
2/13/2024,6:00:00 PM,89.59,40147.63,n/a                  ,n/a                           
2/13/2024,5:00:00 PM,89.78,38654.22,n/a                  ,n/a                           
2/13/2024,4:00:00 PM,89.87,35025.52,37.88,73.76
2/13/2024,3:00:00 PM,89.87,34974.78,36.27,73.52
2/13/2024,2:00:00 PM,90.47,37574.97,35.00,73.96
2/13/2024,1:00:00 PM,90.08,38648.78,36.30,73.72
2/13/2024,12:00:00 PM,90.31,41204.95,36.22,73.91
2/13/2024,11:00:00 AM,90.29,45154.50,32.03,73.03
2/13/2024,10:00:00 AM,90.12,48076.25,27.63,73.01
2/13/2024,9:00:00 AM,90.49,54551.15,24.27,72.74
2/13/2024,8:00:00 AM,89.93,56555.53,24.65,72.24
2/13/2024,7:00:00 AM,89.77,56056.34,23.42,72.54
2/13/2024,6:00:00 AM,89.88,49714.57,24.49,73.60
2/13/2024,5:00:00 AM,89.27,44098.21,26.00,73.36
2/13/2024,4:00:00 AM,89.55,40630.39,26.00,74.01
2/13/2024,3:00:00 AM,90.38,40020.42,26.31,74.73
2/13/2024,2:00:00 AM,89.85,39027.83,26.42,74.23
2/13/2024,1:00:00 AM,89.93,38562.52,26.44,74.25
2/13/2024,12:00:00 AM,90.36,39256.79,27.00,74.65
2/12/2024,11:00:00 PM,89.82,40846.71,27.00,73.72
2/12/2024,10:00:00 PM,90.27,43773.89,27.00,73.53
2/12/2024,9:00:00 PM,90.09,43545.08,27.28,72.85
2/12/2024,8:00:00 PM,89.96,43944.41,28.00,72.90
2/12/2024,7:00:00 PM,90.15,44637.90,29.16,72.87
2/12/2024,6:00:00 PM,89.71,43569.32,31.88,72.28
2/12/2024,5:00:00 PM,89.96,41148.49,32.00,72.76
2/12/2024,4:00:00 PM,89.88,40039.20,32.00,73.31
2/12/2024,3:00:00 PM,90.28,40431.66,32.00,73.78
2/12/2024,2:00:00 PM,89.80,41935.65,31.18,72.96
2/12/2024,1:00:00 PM,90.91,44545.50,33.02,73.49
2/12/2024,12:00:00 PM,89.22,46437.28,31.75,71.56
2/12/2024,11:00:00 AM,91.03,49829.22,26.48,73.67
2/12/2024,10:00:00 AM,90.22,57229.35,22.15,71.97
2/12/2024,9:00:00 AM,90.30,60291.56,19.43,71.68
2/12/2024,8:00:00 AM,90.20,63500.20,19.00,71.56
2/12/2024,7:00:00 AM,89.59,63827.39,19.00,70.60
2/12/2024,6:00:00 AM,90.10,58355.78,19.00,72.05
2/12/2024,5:00:00 AM,89.18,53491.14,19.96,71.50
2/12/2024,4:00:00 AM,89.71,46964.32,20.79,72.70
2/12/2024,3:00:00 AM,89.71,46271.04,21.34,72.75
2/12/2024,2:00:00 AM,90.13,45780.66,22.25,73.41
2/12/2024,1:00:00 AM,89.80,44727.72,23.55,73.57
2/12/2024,12:00:00 AM,90.08,43478.03,24.00,74.05
2/11/2024,11:00:00 PM,89.95,43783.82,24.04,73.90
2/11/2024,10:00:00 PM,89.92,43513.15,25.00,73.52
2/11/2024,9:00:00 PM,89.94,41706.60,25.93,73.34
2/11/2024,8:00:00 PM,90.29,42543.58,26.53,73.75
2/11/2024,7:00:00 PM,90.14,43066.92,27.21,73.52
2/11/2024,6:00:00 PM,89.77,42342.81,28.40,73.48
2/11/2024,5:00:00 PM,89.72,40339.81,29.35,73.34
2/11/2024,4:00:00 PM,90.07,40233.65,30.00,73.76
2/11/2024,3:00:00 PM,90.16,40835.55,29.34,73.71
2/11/2024,2:00:00 PM,89.78,42324.40,28.88,73.63
2/11/2024,1:00:00 PM,90.74,44200.10,29.93,74.19
2/11/2024,12:00:00 PM,89.67,46996.53,26.70,73.23
2/11/2024,11:00:00 AM,90.60,50240.72,22.32,73.71
2/11/2024,10:00:00 AM,90.23,53215.20,19.12,72.49
2/11/2024,9:00:00 AM,90.07,55836.55,16.28,71.93
2/11/2024,8:00:00 AM,89.97,54742.69,16.00,72.40
2/11/2024,7:00:00 AM,89.89,53990.40,16.00,72.28
2/11/2024,6:00:00 AM,89.72,50772.92,16.00,72.52
2/11/2024,5:00:00 AM,89.98,50070.63,16.70,72.78
2/11/2024,4:00:00 AM,89.46,49534.56,17.28,72.13
2/11/2024,3:00:00 AM,90.28,47137.21,18.00,73.27
2/11/2024,2:00:00 AM,89.76,47576.99,18.71,72.92
2/11/2024,1:00:00 AM,89.82,44671.70,20.76,72.90
2/11/2024,12:00:00 AM,90.42,42467.38,22.53,73.53
2/10/2024,11:00:00 PM,89.33,44619.83,23.00,72.18
2/10/2024,10:00:00 PM,90.42,42100.32,23.00,73.58
2/10/2024,9:00:00 PM,90.05,44636.07,23.48,73.22
2/10/2024,8:00:00 PM,89.93,44470.88,25.08,73.10
2/10/2024,7:00:00 PM,90.18,45558.20,26.00,73.35
2/10/2024,6:00:00 PM,89.69,43496.44,26.00,72.73
2/10/2024,5:00:00 PM,89.91,41484.72,26.00,73.01
2/10/2024,4:00:00 PM,89.62,40825.56,26.00,72.18
2/10/2024,3:00:00 PM,91.04,41323.55,26.00,73.83
2/10/2024,2:00:00 PM,90.01,46712.04,26.36,73.04
2/10/2024,1:00:00 PM,89.48,47097.44,28.43,72.59
2/10/2024,12:00:00 PM,90.30,49909.56,26.38,73.22
2/10/2024,11:00:00 AM,90.78,52079.86,21.38,73.35
2/10/2024,10:00:00 AM,90.20,55468.26,16.63,72.09
2/10/2024,9:00:00 AM,90.07,59010.25,14.06,71.58
2/10/2024,8:00:00 AM,89.78,57897.94,14.51,71.40
2/10/2024,7:00:00 AM,89.76,55115.10,15.17,71.58
2/10/2024,6:00:00 AM,89.99,52393.65,16.18,72.25
2/10/2024,5:00:00 AM,89.46,47481.81,17.01,71.89
2/10/2024,4:00:00 AM,89.91,47499.49,18.15,72.48
2/10/2024,3:00:00 AM,89.75,45827.26,19.33,72.33
2/10/2024,2:00:00 AM,90.44,43875.56,20.86,72.92
2/10/2024,1:00:00 AM,88.80,43500.42,21.84,71.21
2/10/2024,12:00:00 AM,90.45,42031.93,22.84,72.89
2/9/2024,11:00:00 PM,90.21,44146.81,24.29,72.50
